# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2024-10-12 07:07:53 -04:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07031650 WOLF RIVER AT GERMANTOWN, TN
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 07031650
#    TS_ID       Parameter Description
#    131625      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	131625_00060	131625_00060_cd
USGS	07031650	2023-11-23 19:00	CST	451	A
USGS	07031650	2023-11-23 19:15	CST	451	A
USGS	07031650	2023-11-23 19:30	CST	451	A
USGS	07031650	2023-11-23 19:45	CST	451	A
USGS	07031650	2023-11-23 20:00	CST	449	A
USGS	07031650	2023-11-23 20:15	CST	449	A
USGS	07031650	2023-11-23 20:30	CST	449	A
USGS	07031650	2023-11-23 20:45	CST	449	A
USGS	07031650	2023-11-23 21:00	CST	449	A
USGS	07031650	2023-11-23 21:15	CST	446	A
USGS	07031650	2023-11-23 21:30	CST	446	A
USGS	07031650	2023-11-23 21:45	CST	446	A
USGS	07031650	2023-11-23 22:00	CST	446	A
USGS	07031650	2023-11-23 22:15	CST	446	A
USGS	07031650	2023-11-23 22:30	CST	446	A
USGS	07031650	2023-11-23 22:45	CST	443	A
USGS	07031650	2023-11-23 23:00	CST	443	A
USGS	07031650	2023-11-23 23:15	CST	446	A
USGS	07031650	2023-11-23 23:30	CST	443	A
USGS	07031650	2023-11-23 23:45	CST	446	A
USGS	07031650	2023-11-24 00:00	CST	443	A
USGS	07031650	2023-11-24 00:15	CST	446	A
USGS	07031650	2023-11-24 00:30	CST	443	A
USGS	07031650	2023-11-24 00:45	CST	443	A
USGS	07031650	2023-11-24 01:00	CST	443	A
USGS	07031650	2023-11-24 01:15	CST	443	A
USGS	07031650	2023-11-24 01:30	CST	443	A
USGS	07031650	2023-11-24 01:45	CST	443	A
USGS	07031650	2023-11-24 02:00	CST	443	A
USGS	07031650	2023-11-24 02:15	CST	440	A
USGS	07031650	2023-11-24 02:30	CST	443	A
USGS	07031650	2023-11-24 02:45	CST	440	A
USGS	07031650	2023-11-24 03:00	CST	440	A
USGS	07031650	2023-11-24 03:15	CST	440	A
USGS	07031650	2023-11-24 03:30	CST	440	A
USGS	07031650	2023-11-24 03:45	CST	440	A
USGS	07031650	2023-11-24 04:00	CST	440	A
USGS	07031650	2023-11-24 04:15	CST	437	A
USGS	07031650	2023-11-24 04:30	CST	437	A
USGS	07031650	2023-11-24 04:45	CST	437	A
USGS	07031650	2023-11-24 05:00	CST	437	A
USGS	07031650	2023-11-24 05:15	CST	437	A
USGS	07031650	2023-11-24 05:30	CST	437	A
USGS	07031650	2023-11-24 05:45	CST	437	A
USGS	07031650	2023-11-24 06:00	CST	437	A
USGS	07031650	2023-11-24 06:15	CST	437	A
USGS	07031650	2023-11-24 06:30	CST	437	A
USGS	07031650	2023-11-24 06:45	CST	437	A
USGS	07031650	2023-11-24 07:00	CST	435	A
USGS	07031650	2023-11-24 07:15	CST	437	A
USGS	07031650	2023-11-24 07:30	CST	435	A
USGS	07031650	2023-11-24 07:45	CST	437	A
USGS	07031650	2023-11-24 08:00	CST	435	A
USGS	07031650	2023-11-24 08:15	CST	435	A
USGS	07031650	2023-11-24 08:30	CST	435	A
USGS	07031650	2023-11-24 08:45	CST	435	A
USGS	07031650	2023-11-24 09:00	CST	432	A
USGS	07031650	2023-11-24 09:15	CST	432	A
USGS	07031650	2023-11-24 09:30	CST	432	A
USGS	07031650	2023-11-24 09:45	CST	435	A
USGS	07031650	2023-11-24 10:00	CST	432	A
USGS	07031650	2023-11-24 10:15	CST	435	A
USGS	07031650	2023-11-24 10:30	CST	432	A
USGS	07031650	2023-11-24 10:45	CST	435	A
USGS	07031650	2023-11-24 11:00	CST	432	A
USGS	07031650	2023-11-24 11:15	CST	435	A
USGS	07031650	2023-11-24 11:30	CST	432	A
USGS	07031650	2023-11-24 11:45	CST	432	A
USGS	07031650	2023-11-24 12:00	CST	432	A
USGS	07031650	2023-11-24 12:15	CST	432	A
USGS	07031650	2023-11-24 12:30	CST	432	A
USGS	07031650	2023-11-24 12:45	CST	432	A
USGS	07031650	2023-11-24 13:00	CST	432	A
USGS	07031650	2023-11-24 13:15	CST	432	A
USGS	07031650	2023-11-24 13:30	CST	432	A
USGS	07031650	2023-11-24 13:45	CST	432	A
USGS	07031650	2023-11-24 14:00	CST	432	A
USGS	07031650	2023-11-24 14:15	CST	432	A
USGS	07031650	2023-11-24 14:30	CST	432	A
USGS	07031650	2023-11-24 14:45	CST	432	A
USGS	07031650	2023-11-24 15:00	CST	432	A
USGS	07031650	2023-11-24 15:15	CST	432	A
USGS	07031650	2023-11-24 15:30	CST	432	A
USGS	07031650	2023-11-24 15:45	CST	432	A
USGS	07031650	2023-11-24 16:00	CST	432	A
USGS	07031650	2023-11-24 16:15	CST	432	A
USGS	07031650	2023-11-24 16:30	CST	432	A
USGS	07031650	2023-11-24 16:45	CST	432	A
USGS	07031650	2023-11-24 17:00	CST	435	A
USGS	07031650	2023-11-24 17:15	CST	432	A
USGS	07031650	2023-11-24 17:30	CST	435	A
USGS	07031650	2023-11-24 17:45	CST	432	A
USGS	07031650	2023-11-24 18:00	CST	432	A
USGS	07031650	2023-11-24 18:15	CST	432	A
USGS	07031650	2023-11-24 18:30	CST	432	A
USGS	07031650	2023-11-24 18:45	CST	435	A
USGS	07031650	2023-11-24 19:00	CST	432	A
USGS	07031650	2023-11-24 19:15	CST	435	A
USGS	07031650	2023-11-24 19:30	CST	435	A
USGS	07031650	2023-11-24 19:45	CST	435	A
USGS	07031650	2023-11-24 20:00	CST	432	A
USGS	07031650	2023-11-24 20:15	CST	432	A
USGS	07031650	2023-11-24 20:30	CST	435	A
USGS	07031650	2023-11-24 20:45	CST	432	A
USGS	07031650	2023-11-24 21:00	CST	435	A
USGS	07031650	2023-11-24 21:15	CST	435	A
USGS	07031650	2023-11-24 21:30	CST	435	A
USGS	07031650	2023-11-24 21:45	CST	432	A
USGS	07031650	2023-11-24 22:00	CST	432	A
USGS	07031650	2023-11-24 22:15	CST	435	A
USGS	07031650	2023-11-24 22:30	CST	435	A
USGS	07031650	2023-11-24 22:45	CST	435	A
USGS	07031650	2023-11-24 23:00	CST	435	A
USGS	07031650	2023-11-24 23:15	CST	435	A
USGS	07031650	2023-11-24 23:30	CST	435	A
USGS	07031650	2023-11-24 23:45	CST	435	A
USGS	07031650	2023-11-25 00:00	CST	432	A
USGS	07031650	2023-11-25 00:15	CST	435	A
USGS	07031650	2023-11-25 00:30	CST	435	A
USGS	07031650	2023-11-25 00:45	CST	435	A
USGS	07031650	2023-11-25 01:00	CST	432	A
USGS	07031650	2023-11-25 01:15	CST	432	A
USGS	07031650	2023-11-25 01:30	CST	435	A
USGS	07031650	2023-11-25 01:45	CST	432	A
USGS	07031650	2023-11-25 02:00	CST	435	A
USGS	07031650	2023-11-25 02:15	CST	432	A
USGS	07031650	2023-11-25 02:30	CST	432	A
USGS	07031650	2023-11-25 02:45	CST	432	A
USGS	07031650	2023-11-25 03:00	CST	432	A
USGS	07031650	2023-11-25 03:15	CST	432	A
USGS	07031650	2023-11-25 03:30	CST	432	A
USGS	07031650	2023-11-25 03:45	CST	432	A
USGS	07031650	2023-11-25 04:00	CST	432	A
USGS	07031650	2023-11-25 04:15	CST	432	A
USGS	07031650	2023-11-25 04:30	CST	432	A
USGS	07031650	2023-11-25 04:45	CST	432	A
USGS	07031650	2023-11-25 05:00	CST	432	A
USGS	07031650	2023-11-25 05:15	CST	432	A
USGS	07031650	2023-11-25 05:30	CST	429	A
USGS	07031650	2023-11-25 05:45	CST	432	A
USGS	07031650	2023-11-25 06:00	CST	429	A
USGS	07031650	2023-11-25 06:15	CST	429	A
USGS	07031650	2023-11-25 06:30	CST	429	A
USGS	07031650	2023-11-25 06:45	CST	432	A
USGS	07031650	2023-11-25 07:00	CST	429	A
USGS	07031650	2023-11-25 07:15	CST	429	A
USGS	07031650	2023-11-25 07:30	CST	429	A
USGS	07031650	2023-11-25 07:45	CST	429	A
USGS	07031650	2023-11-25 08:00	CST	429	A
USGS	07031650	2023-11-25 08:15	CST	429	A
USGS	07031650	2023-11-25 08:30	CST	429	A
USGS	07031650	2023-11-25 08:45	CST	429	A
USGS	07031650	2023-11-25 09:00	CST	429	A
USGS	07031650	2023-11-25 09:15	CST	426	A
USGS	07031650	2023-11-25 09:30	CST	426	A
USGS	07031650	2023-11-25 09:45	CST	426	A
USGS	07031650	2023-11-25 10:00	CST	426	A
USGS	07031650	2023-11-25 10:15	CST	426	A
USGS	07031650	2023-11-25 10:30	CST	426	A
USGS	07031650	2023-11-25 10:45	CST	426	A
USGS	07031650	2023-11-25 11:00	CST	426	A
USGS	07031650	2023-11-25 11:15	CST	426	A
USGS	07031650	2023-11-25 11:30	CST	426	A
USGS	07031650	2023-11-25 11:45	CST	426	A
USGS	07031650	2023-11-25 12:00	CST	426	A
USGS	07031650	2023-11-25 12:15	CST	426	A
USGS	07031650	2023-11-25 12:30	CST	426	A
USGS	07031650	2023-11-25 12:45	CST	423	A
USGS	07031650	2023-11-25 13:00	CST	423	A
USGS	07031650	2023-11-25 13:15	CST	423	A
USGS	07031650	2023-11-25 13:30	CST	423	A
USGS	07031650	2023-11-25 13:45	CST	423	A
USGS	07031650	2023-11-25 14:00	CST	423	A
USGS	07031650	2023-11-25 14:15	CST	423	A
USGS	07031650	2023-11-25 14:30	CST	426	A
USGS	07031650	2023-11-25 14:45	CST	423	A
USGS	07031650	2023-11-25 15:00	CST	426	A
USGS	07031650	2023-11-25 15:15	CST	423	A
USGS	07031650	2023-11-25 15:30	CST	426	A
USGS	07031650	2023-11-25 15:45	CST	426	A
USGS	07031650	2023-11-25 16:00	CST	423	A
USGS	07031650	2023-11-25 16:15	CST	426	A
USGS	07031650	2023-11-25 16:30	CST	426	A
USGS	07031650	2023-11-25 16:45	CST	426	A
USGS	07031650	2023-11-25 17:00	CST	423	A
USGS	07031650	2023-11-25 17:15	CST	426	A
USGS	07031650	2023-11-25 17:30	CST	423	A
USGS	07031650	2023-11-25 17:45	CST	426	A
USGS	07031650	2023-11-25 18:00	CST	426	A
USGS	07031650	2023-11-25 18:15	CST	423	A
USGS	07031650	2023-11-25 18:30	CST	426	A
USGS	07031650	2023-11-25 18:45	CST	426	A
USGS	07031650	2023-11-25 19:00	CST	426	A
USGS	07031650	2023-11-25 19:15	CST	423	A
USGS	07031650	2023-11-25 19:30	CST	426	A
USGS	07031650	2023-11-25 19:45	CST	423	A
USGS	07031650	2023-11-25 20:00	CST	426	A
USGS	07031650	2023-11-25 20:15	CST	426	A
USGS	07031650	2023-11-25 20:30	CST	426	A
USGS	07031650	2023-11-25 20:45	CST	426	A
USGS	07031650	2023-11-25 21:00	CST	426	A
USGS	07031650	2023-11-25 21:15	CST	426	A
USGS	07031650	2023-11-25 21:30	CST	423	A
USGS	07031650	2023-11-25 21:45	CST	426	A
USGS	07031650	2023-11-25 22:00	CST	423	A
USGS	07031650	2023-11-25 22:15	CST	426	A
USGS	07031650	2023-11-25 22:30	CST	423	A
USGS	07031650	2023-11-25 22:45	CST	426	A
USGS	07031650	2023-11-25 23:00	CST	426	A
USGS	07031650	2023-11-25 23:15	CST	423	A
USGS	07031650	2023-11-25 23:30	CST	426	A
USGS	07031650	2023-11-25 23:45	CST	426	A
USGS	07031650	2023-11-26 00:00	CST	423	A
USGS	07031650	2023-11-26 00:15	CST	423	A
USGS	07031650	2023-11-26 00:30	CST	423	A
USGS	07031650	2023-11-26 00:45	CST	423	A
USGS	07031650	2023-11-26 01:00	CST	423	A
USGS	07031650	2023-11-26 01:15	CST	423	A
USGS	07031650	2023-11-26 01:30	CST	423	A
USGS	07031650	2023-11-26 01:45	CST	423	A
USGS	07031650	2023-11-26 02:00	CST	423	A
USGS	07031650	2023-11-26 02:15	CST	423	A
USGS	07031650	2023-11-26 02:30	CST	423	A
USGS	07031650	2023-11-26 02:45	CST	423	A
USGS	07031650	2023-11-26 03:00	CST	423	A
USGS	07031650	2023-11-26 03:15	CST	423	A
USGS	07031650	2023-11-26 03:30	CST	423	A
USGS	07031650	2023-11-26 03:45	CST	423	A
USGS	07031650	2023-11-26 04:00	CST	423	A
USGS	07031650	2023-11-26 04:15	CST	423	A
USGS	07031650	2023-11-26 04:30	CST	420	A
USGS	07031650	2023-11-26 04:45	CST	420	A
USGS	07031650	2023-11-26 05:00	CST	420	A
USGS	07031650	2023-11-26 05:15	CST	420	A
USGS	07031650	2023-11-26 05:30	CST	420	A
USGS	07031650	2023-11-26 05:45	CST	420	A
USGS	07031650	2023-11-26 06:00	CST	420	A
USGS	07031650	2023-11-26 06:15	CST	418	A
USGS	07031650	2023-11-26 06:30	CST	418	A
USGS	07031650	2023-11-26 06:45	CST	418	A
USGS	07031650	2023-11-26 07:00	CST	418	A
USGS	07031650	2023-11-26 07:15	CST	418	A
USGS	07031650	2023-11-26 07:30	CST	418	A
USGS	07031650	2023-11-26 07:45	CST	418	A
USGS	07031650	2023-11-26 08:00	CST	418	A
USGS	07031650	2023-11-26 08:15	CST	418	A
USGS	07031650	2023-11-26 08:30	CST	415	A
USGS	07031650	2023-11-26 08:45	CST	415	A
USGS	07031650	2023-11-26 09:00	CST	415	A
USGS	07031650	2023-11-26 09:15	CST	415	A
USGS	07031650	2023-11-26 09:30	CST	415	A
USGS	07031650	2023-11-26 09:45	CST	415	A
USGS	07031650	2023-11-26 10:00	CST	415	A
USGS	07031650	2023-11-26 10:15	CST	415	A
USGS	07031650	2023-11-26 10:30	CST	415	A
USGS	07031650	2023-11-26 10:45	CST	415	A
USGS	07031650	2023-11-26 11:00	CST	415	A
USGS	07031650	2023-11-26 11:15	CST	412	A
USGS	07031650	2023-11-26 11:30	CST	412	A
USGS	07031650	2023-11-26 11:45	CST	412	A
USGS	07031650	2023-11-26 12:00	CST	415	A
USGS	07031650	2023-11-26 12:15	CST	412	A
USGS	07031650	2023-11-26 12:30	CST	412	A
USGS	07031650	2023-11-26 12:45	CST	412	A
USGS	07031650	2023-11-26 13:00	CST	412	A
USGS	07031650	2023-11-26 13:15	CST	412	A
USGS	07031650	2023-11-26 13:30	CST	412	A
USGS	07031650	2023-11-26 13:45	CST	412	A
USGS	07031650	2023-11-26 14:00	CST	412	A
USGS	07031650	2023-11-26 14:15	CST	412	A
USGS	07031650	2023-11-26 14:30	CST	412	A
USGS	07031650	2023-11-26 14:45	CST	412	A
USGS	07031650	2023-11-26 15:00	CST	412	A
USGS	07031650	2023-11-26 15:15	CST	412	A
USGS	07031650	2023-11-26 15:30	CST	412	A
USGS	07031650	2023-11-26 15:45	CST	412	A
USGS	07031650	2023-11-26 16:00	CST	412	A
USGS	07031650	2023-11-26 16:15	CST	412	A
USGS	07031650	2023-11-26 16:30	CST	412	A
USGS	07031650	2023-11-26 16:45	CST	412	A
USGS	07031650	2023-11-26 17:00	CST	412	A
USGS	07031650	2023-11-26 17:15	CST	412	A
USGS	07031650	2023-11-26 17:30	CST	412	A
USGS	07031650	2023-11-26 17:45	CST	412	A
USGS	07031650	2023-11-26 18:00	CST	412	A
USGS	07031650	2023-11-26 18:15	CST	412	A
USGS	07031650	2023-11-26 18:30	CST	412	A
USGS	07031650	2023-11-26 18:45	CST	412	A
USGS	07031650	2023-11-26 19:00	CST	412	A
USGS	07031650	2023-11-26 19:15	CST	412	A
USGS	07031650	2023-11-26 19:30	CST	412	A
USGS	07031650	2023-11-26 19:45	CST	412	A
USGS	07031650	2023-11-26 20:00	CST	412	A
USGS	07031650	2023-11-26 20:15	CST	412	A
USGS	07031650	2023-11-26 20:30	CST	412	A
USGS	07031650	2023-11-26 20:45	CST	412	A
USGS	07031650	2023-11-26 21:00	CST	412	A
USGS	07031650	2023-11-26 21:15	CST	412	A
USGS	07031650	2023-11-26 21:30	CST	409	A
USGS	07031650	2023-11-26 21:45	CST	412	A
USGS	07031650	2023-11-26 22:00	CST	409	A
USGS	07031650	2023-11-26 22:15	CST	409	A
USGS	07031650	2023-11-26 22:30	CST	412	A
USGS	07031650	2023-11-26 22:45	CST	409	A
USGS	07031650	2023-11-26 23:00	CST	412	A
USGS	07031650	2023-11-26 23:15	CST	409	A
USGS	07031650	2023-11-26 23:30	CST	409	A
USGS	07031650	2023-11-26 23:45	CST	409	A
USGS	07031650	2023-11-27 00:00	CST	409	A
USGS	07031650	2023-11-27 00:15	CST	409	A
USGS	07031650	2023-11-27 00:30	CST	409	A
USGS	07031650	2023-11-27 00:45	CST	409	A
USGS	07031650	2023-11-27 01:00	CST	409	A
USGS	07031650	2023-11-27 01:15	CST	409	A
USGS	07031650	2023-11-27 01:30	CST	409	A
USGS	07031650	2023-11-27 01:45	CST	409	A
USGS	07031650	2023-11-27 02:00	CST	406	A
USGS	07031650	2023-11-27 02:15	CST	409	A
USGS	07031650	2023-11-27 02:30	CST	406	A
USGS	07031650	2023-11-27 02:45	CST	409	A
USGS	07031650	2023-11-27 03:00	CST	406	A
USGS	07031650	2023-11-27 03:15	CST	406	A
USGS	07031650	2023-11-27 03:30	CST	406	A
USGS	07031650	2023-11-27 03:45	CST	406	A
USGS	07031650	2023-11-27 04:00	CST	406	A
USGS	07031650	2023-11-27 04:15	CST	404	A
USGS	07031650	2023-11-27 04:30	CST	404	A
USGS	07031650	2023-11-27 04:45	CST	404	A
USGS	07031650	2023-11-27 05:00	CST	404	A
USGS	07031650	2023-11-27 05:15	CST	404	A
USGS	07031650	2023-11-27 05:30	CST	404	A
USGS	07031650	2023-11-27 05:45	CST	404	A
USGS	07031650	2023-11-27 06:00	CST	404	A
USGS	07031650	2023-11-27 06:15	CST	404	A
USGS	07031650	2023-11-27 06:30	CST	401	A
USGS	07031650	2023-11-27 06:45	CST	401	A
USGS	07031650	2023-11-27 07:00	CST	398	A
USGS	07031650	2023-11-27 07:15	CST	401	A
USGS	07031650	2023-11-27 07:30	CST	401	A
USGS	07031650	2023-11-27 07:45	CST	401	A
USGS	07031650	2023-11-27 08:00	CST	398	A
USGS	07031650	2023-11-27 08:15	CST	401	A
USGS	07031650	2023-11-27 08:30	CST	398	A
USGS	07031650	2023-11-27 08:45	CST	398	A
USGS	07031650	2023-11-27 09:00	CST	398	A
USGS	07031650	2023-11-27 09:15	CST	398	A
USGS	07031650	2023-11-27 09:30	CST	398	A
USGS	07031650	2023-11-27 09:45	CST	398	A
USGS	07031650	2023-11-27 10:00	CST	398	A
USGS	07031650	2023-11-27 10:15	CST	395	A
USGS	07031650	2023-11-27 10:30	CST	398	A
USGS	07031650	2023-11-27 10:45	CST	395	A
USGS	07031650	2023-11-27 11:00	CST	398	A
USGS	07031650	2023-11-27 11:15	CST	395	A
USGS	07031650	2023-11-27 11:30	CST	395	A
USGS	07031650	2023-11-27 11:45	CST	395	A
USGS	07031650	2023-11-27 12:00	CST	395	A
USGS	07031650	2023-11-27 12:15	CST	395	A
USGS	07031650	2023-11-27 12:30	CST	398	A
USGS	07031650	2023-11-27 12:45	CST	395	A
USGS	07031650	2023-11-27 13:00	CST	398	A
USGS	07031650	2023-11-27 13:15	CST	395	A
USGS	07031650	2023-11-27 13:30	CST	398	A
USGS	07031650	2023-11-27 13:45	CST	395	A
USGS	07031650	2023-11-27 14:00	CST	398	A
USGS	07031650	2023-11-27 14:15	CST	395	A
USGS	07031650	2023-11-27 14:30	CST	395	A
USGS	07031650	2023-11-27 14:45	CST	395	A
USGS	07031650	2023-11-27 15:00	CST	395	A
USGS	07031650	2023-11-27 15:15	CST	395	A
USGS	07031650	2023-11-27 15:30	CST	395	A
USGS	07031650	2023-11-27 15:45	CST	392	A
USGS	07031650	2023-11-27 16:00	CST	392	A
USGS	07031650	2023-11-27 16:15	CST	392	A
USGS	07031650	2023-11-27 16:30	CST	392	A
USGS	07031650	2023-11-27 16:45	CST	392	A
USGS	07031650	2023-11-27 17:00	CST	392	A
USGS	07031650	2023-11-27 17:15	CST	392	A
USGS	07031650	2023-11-27 17:30	CST	392	A
USGS	07031650	2023-11-27 17:45	CST	392	A
USGS	07031650	2023-11-27 18:00	CST	392	A
USGS	07031650	2023-11-27 18:15	CST	392	A
USGS	07031650	2023-11-27 18:30	CST	392	A
USGS	07031650	2023-11-27 18:45	CST	392	A
USGS	07031650	2023-11-27 19:00	CST	389	A
USGS	07031650	2023-11-27 19:15	CST	389	A
USGS	07031650	2023-11-27 19:30	CST	389	A
USGS	07031650	2023-11-27 19:45	CST	389	A
USGS	07031650	2023-11-27 20:00	CST	389	A
USGS	07031650	2023-11-27 20:15	CST	389	A
USGS	07031650	2023-11-27 20:30	CST	389	A
USGS	07031650	2023-11-27 20:45	CST	389	A
USGS	07031650	2023-11-27 21:00	CST	389	A
USGS	07031650	2023-11-27 21:15	CST	389	A
USGS	07031650	2023-11-27 21:30	CST	389	A
USGS	07031650	2023-11-27 21:45	CST	389	A
USGS	07031650	2023-11-27 22:00	CST	387	A
USGS	07031650	2023-11-27 22:15	CST	389	A
USGS	07031650	2023-11-27 22:30	CST	389	A
USGS	07031650	2023-11-27 22:45	CST	387	A
USGS	07031650	2023-11-27 23:00	CST	387	A
USGS	07031650	2023-11-27 23:15	CST	389	A
USGS	07031650	2023-11-27 23:30	CST	389	A
USGS	07031650	2023-11-27 23:45	CST	387	A
USGS	07031650	2023-11-28 00:00	CST	389	A
USGS	07031650	2023-11-28 00:15	CST	387	A
USGS	07031650	2023-11-28 00:30	CST	389	A
USGS	07031650	2023-11-28 00:45	CST	387	A
USGS	07031650	2023-11-28 01:00	CST	387	A
USGS	07031650	2023-11-28 01:15	CST	387	A
USGS	07031650	2023-11-28 01:30	CST	387	A
USGS	07031650	2023-11-28 01:45	CST	387	A
USGS	07031650	2023-11-28 02:00	CST	387	A
USGS	07031650	2023-11-28 02:15	CST	384	A
USGS	07031650	2023-11-28 02:30	CST	387	A
USGS	07031650	2023-11-28 02:45	CST	387	A
USGS	07031650	2023-11-28 03:00	CST	387	A
USGS	07031650	2023-11-28 03:15	CST	384	A
USGS	07031650	2023-11-28 03:30	CST	384	A
USGS	07031650	2023-11-28 03:45	CST	384	A
USGS	07031650	2023-11-28 04:00	CST	384	A
USGS	07031650	2023-11-28 04:15	CST	384	A
USGS	07031650	2023-11-28 04:30	CST	384	A
USGS	07031650	2023-11-28 04:45	CST	384	A
USGS	07031650	2023-11-28 05:00	CST	381	A
USGS	07031650	2023-11-28 05:15	CST	384	A
USGS	07031650	2023-11-28 05:30	CST	381	A
USGS	07031650	2023-11-28 05:45	CST	381	A
USGS	07031650	2023-11-28 06:00	CST	381	A
USGS	07031650	2023-11-28 06:15	CST	378	A
USGS	07031650	2023-11-28 06:30	CST	381	A
USGS	07031650	2023-11-28 06:45	CST	378	A
USGS	07031650	2023-11-28 07:00	CST	378	A
USGS	07031650	2023-11-28 07:15	CST	378	A
USGS	07031650	2023-11-28 07:30	CST	378	A
USGS	07031650	2023-11-28 07:45	CST	378	A
USGS	07031650	2023-11-28 08:00	CST	378	A
USGS	07031650	2023-11-28 08:15	CST	378	A
USGS	07031650	2023-11-28 08:30	CST	378	A
USGS	07031650	2023-11-28 08:45	CST	375	A
USGS	07031650	2023-11-28 09:00	CST	375	A
USGS	07031650	2023-11-28 09:15	CST	375	A
USGS	07031650	2023-11-28 09:30	CST	375	A
USGS	07031650	2023-11-28 09:45	CST	375	A
USGS	07031650	2023-11-28 10:00	CST	375	A
USGS	07031650	2023-11-28 10:15	CST	375	A
USGS	07031650	2023-11-28 10:30	CST	375	A
USGS	07031650	2023-11-28 10:45	CST	375	A
USGS	07031650	2023-11-28 11:00	CST	373	A
USGS	07031650	2023-11-28 11:15	CST	373	A
USGS	07031650	2023-11-28 11:30	CST	373	A
USGS	07031650	2023-11-28 11:45	CST	373	A
USGS	07031650	2023-11-28 12:00	CST	373	A
USGS	07031650	2023-11-28 12:15	CST	373	A
USGS	07031650	2023-11-28 12:30	CST	373	A
USGS	07031650	2023-11-28 12:45	CST	373	A
USGS	07031650	2023-11-28 13:00	CST	373	A
USGS	07031650	2023-11-28 13:15	CST	373	A
USGS	07031650	2023-11-28 13:30	CST	373	A
USGS	07031650	2023-11-28 13:45	CST	373	A
USGS	07031650	2023-11-28 14:00	CST	373	A
USGS	07031650	2023-11-28 14:15	CST	373	A
USGS	07031650	2023-11-28 14:30	CST	373	A
USGS	07031650	2023-11-28 14:45	CST	373	A
USGS	07031650	2023-11-28 15:00	CST	370	A
USGS	07031650	2023-11-28 15:15	CST	373	A
USGS	07031650	2023-11-28 15:30	CST	373	A
USGS	07031650	2023-11-28 15:45	CST	370	A
USGS	07031650	2023-11-28 16:00	CST	370	A
USGS	07031650	2023-11-28 16:15	CST	373	A
USGS	07031650	2023-11-28 16:30	CST	370	A
USGS	07031650	2023-11-28 16:45	CST	370	A
USGS	07031650	2023-11-28 17:00	CST	370	A
USGS	07031650	2023-11-28 17:15	CST	370	A
USGS	07031650	2023-11-28 17:30	CST	370	A
USGS	07031650	2023-11-28 17:45	CST	370	A
USGS	07031650	2023-11-28 18:00	CST	370	A
USGS	07031650	2023-11-28 18:15	CST	370	A
USGS	07031650	2023-11-28 18:30	CST	370	A
USGS	07031650	2023-11-28 18:45	CST	367	A
USGS	07031650	2023-11-28 19:00	CST	370	A
USGS	07031650	2023-11-28 19:15	CST	367	A
USGS	07031650	2023-11-28 19:30	CST	370	A
USGS	07031650	2023-11-28 19:45	CST	367	A
USGS	07031650	2023-11-28 20:00	CST	370	A
USGS	07031650	2023-11-28 20:15	CST	367	A
USGS	07031650	2023-11-28 20:30	CST	367	A
USGS	07031650	2023-11-28 20:45	CST	367	A
USGS	07031650	2023-11-28 21:00	CST	367	A
USGS	07031650	2023-11-28 21:15	CST	367	A
USGS	07031650	2023-11-28 21:30	CST	367	A
USGS	07031650	2023-11-28 21:45	CST	367	A
USGS	07031650	2023-11-28 22:00	CST	367	A
USGS	07031650	2023-11-28 22:15	CST	367	A
USGS	07031650	2023-11-28 22:30	CST	367	A
USGS	07031650	2023-11-28 22:45	CST	367	A
USGS	07031650	2023-11-28 23:00	CST	367	A
USGS	07031650	2023-11-28 23:15	CST	367	A
USGS	07031650	2023-11-28 23:30	CST	367	A
USGS	07031650	2023-11-28 23:45	CST	367	A
USGS	07031650	2023-11-29 00:00	CST	367	A
USGS	07031650	2023-11-29 00:15	CST	367	A
USGS	07031650	2023-11-29 00:30	CST	370	A
USGS	07031650	2023-11-29 00:45	CST	367	A
USGS	07031650	2023-11-29 01:00	CST	370	A
USGS	07031650	2023-11-29 01:15	CST	367	A
USGS	07031650	2023-11-29 01:30	CST	370	A
USGS	07031650	2023-11-29 01:45	CST	367	A
USGS	07031650	2023-11-29 02:00	CST	367	A
USGS	07031650	2023-11-29 02:15	CST	367	A
USGS	07031650	2023-11-29 02:30	CST	367	A
USGS	07031650	2023-11-29 02:45	CST	367	A
USGS	07031650	2023-11-29 03:00	CST	367	A
USGS	07031650	2023-11-29 03:15	CST	367	A
USGS	07031650	2023-11-29 03:30	CST	367	A
USGS	07031650	2023-11-29 03:45	CST	367	A
USGS	07031650	2023-11-29 04:00	CST	364	A
